date,pred_low,pred_high,actual_low,actual_high,profit,in_range,adjusted
2024-08-07,2325.5000348772323,2452.7001604352677,2384.5,2401.0,-0.051969333225858866,True,True
2024-08-08,2323.94278390067,2457.05721609933,2384.300048828125,2422.800048828125,0.2883522358325051,True,True
2024-08-09,2354.9998779296875,2489.4000244140625,2418.5,2432.10009765625,-0.09515477734610994,True,True
2024-08-12,2371.5857282366073,2492.6144670758927,2432.0,2469.800048828125,0.24286498893539127,True,True
2024-08-13,2399.9141148158483,2524.8856898716517,2456.5,2470.0,-0.10689560566437442,True,True
2024-08-14,2414.392735072545,2519.007167271205,2439.39990234375,2472.10009765625,0.1283991712377282,True,True
2024-08-15,2397.74267578125,2481.05712890625,2431.199951171875,2467.699951171875,0.1195603745456068,True,True
2024-08-16,2412.578595842634,2493.621599469866,2451.39990234375,2508.0,0.1698441631552834,False,True
2024-08-19,2449.4857177734375,2547.7144775390625,2487.199951171875,2508.5,-0.036391296930652406,True,True
2024-08-20,2456.3713727678573,2547.2287248883927,2500.699951171875,2527.300048828125,0.012043404841470873,True,True
2024-08-21,2463.0856584821427,2559.5144391741073,2503.89990234375,2515.39990234375,-0.16047917694172326,True,True
2024-08-22,2465.8212367466517,2550.9785679408483,2471.10009765625,2504.10009765625,0.0671513400767485,True,True
2024-08-23,2431.22127859933,2526.57852608817,2486.5,2508.39990234375,-0.030520000388237267,True,True
2024-08-26,2461.4070347377233,2555.3927699497767,2509.10009765625,2523.10009765625,-0.132656720005716,True,True
2024-08-27,2475.3784702845983,2560.0214320591517,2506.89990234375,2523.10009765625,-0.12181976516587706,True,True
2024-08-28,2482.3356410435267,2549.6643589564733,2501.0,2501.0,-0.3,True,True
2024-08-29,2468.6856515066966,2533.3143484933034,2503.89990234375,2525.699951171875,-0.11715751412746489,True,True
2024-08-30,2493.7927769252233,2557.6071254185267,2493.800048828125,2525.39990234375,-0.04582184642527487,True,True
2024-09-03,2457.521466936384,2530.078630719866,2476.300048828125,2501.800048828125,-0.05231734093418322,True,True
2024-09-04,2456.1498500279017,2523.6499546595983,2483.5,2493.39990234375,-0.21119753288631404,True,True
2024-09-05,2463.849870954241,2522.949933733259,2493.39990234375,2513.300048828125,-0.1534832074292845,True,True
2024-09-06,2480.735595703125,2542.064208984375,2483.699951171875,2517.89990234375,-0.03734393855369844,True,True
2024-09-09,2458.97860281808,2528.02139718192,2491.300048828125,2504.699951171875,-0.1768641762268145,True,True
2024-09-10,2467.6215297154017,2535.9785679408483,2512.300048828125,2512.300048828125,-0.3,True,True
2024-09-11,2481.164376395089,2543.435721261161,2502.300048828125,2525.800048828125,-0.1153365680331428,True,True
2024-09-12,2482.764404296875,2541.435791015625,2523.39990234375,2557.0,-0.17157359630624197,False,True
2024-09-13,2517.7071358816966,2584.6927664620534,2565.0,2581.800048828125,-0.15884280622651278,True,True
2024-09-16,2543.3714773995534,2619.2286202566966,2580.39990234375,2580.39990234375,-0.3,True,True
2024-09-17,2546.5427594866073,2614.2570452008927,2564.300048828125,2581.800048828125,-0.154734387093049,True,True
2024-09-18,2534.021466936384,2594.578630719866,2549.199951171875,2570.699951171875,-0.147059619651999,True,True
2024-09-19,2538.68563406808,2602.71426827567,2566.0,2588.0,-0.12979817986471848,True,True
2024-09-20,2553.52139718192,2622.47860281808,2590.39990234375,2621.800048828125,-0.03486886334649869,True,True
2024-09-23,2583.2141462053573,2656.5856584821427,2626.5,2626.5,-0.3,True,True
2024-09-24,2598.0213448660716,2654.9786551339284,2625.5,2662.300048828125,-0.12699023647309451,False,True
2024-09-25,2621.392735072545,2681.007167271205,2649.300048828125,2664.199951171875,-0.20645038764300477,True,True
2024-09-26,2626.3927873883927,2692.0071149553573,2660.800048828125,2669.89990234375,-0.23291390133309425,True,True
2024-09-27,2638.54989188058,2701.24991280692,2641.699951171875,2672.10009765625,-0.0943255184227188,True,True
2024-09-30,2611.0428641183034,2677.5572335379466,2623.199951171875,2662.10009765625,-0.0030815423428121602,True,True
2024-10-01,2599.221452985491,2672.978742327009,2631.39990234375,2670.89990234375,0.04755760832110356,True,True
2024-10-02,2629.1999860491073,2705.4001116071427,2640.0,2657.199951171875,-0.14686807581907935,True,True
2024-10-03,2604.5643310546875,2689.6358642578125,2640.0,2657.10009765625,-0.12775953472907528,True,True
2024-10-04,2618.7857491629466,2695.4144461495534,2639.0,2667.0,-0.0471585686710706,True,True
2024-10-07,2604.678536551339,2686.921561104911,2639.0,2657.39990234375,-0.12007543056839429,True,True
2024-10-08,2602.028547014509,2687.571550641741,2609.300048828125,2639.0,0.0010832778156955047,True,True
2024-10-09,2571.135672433036,2658.864327566964,2603.0,2607.699951171875,-0.2503150733748868,True,True
2024-10-10,2567.89998953683,2644.10001046317,2602.5,2628.300048828125,-0.05892496999242816,True,True
2024-10-11,2585.435791015625,2655.764404296875,2638.199951171875,2658.10009765625,-0.15218851220985463,False,True
2024-10-14,2620.25008719308,2694.95010811942,2647.800048828125,2655.300048828125,-0.23419643273858087,True,True
2024-10-15,2612.014334542411,2683.585763113839,2661.39990234375,2661.39990234375,-0.3,True,True
2024-10-16,2628.699933733259,2694.099870954241,2674.0,2674.0,-0.3,True,True
2024-10-17,2642.5428466796875,2705.4571533203125,2677.199951171875,2691.699951171875,-0.20172477177302459,True,True
